location_aaq,location_lat,location_lon,location_aqi,Date,Benzene,CO,PM2.5,NH3,PM10,NOx,Toluene,Xylene,Ozone,SO2
"DIC building, Karimnagar",18.43915000000004,79.12856000000005,Karimnagar,2016-03-01 00:00:00,,,,,42,,,,,
Bollaram,18.168900000000065,78.08390000000009,Boallaram,2016-03-01 00:00:00,,,,,,,,,,
PETL,17.802515696000057,79.01075984700003,R C Puram,2016-03-01 00:00:00,,,,,97,25,,,,14
Subhasnagar/  Nizamabad,18.685830000000067,78.10758000000004,Nizamabad,2016-03-01 00:00:00,,,,,66,-,,,,-
Buddha Purnima Project office,17.409060000000068,78.47374000000008,Khairthabad RTA,2016-03-01 00:00:00,,,,,70,,,,,
"MGBS, Bus stand ",17.379643723074192,78.48286147937431,MGBS,2016-03-01 00:00:00,,,,,98,19.6,,,,4.4
"Chikkadapally, Lepakshi Emporium ",17.40324000000004,78.49781000000007,Chikkadapally,2016-03-01 00:00:00,,,,,93,22.9,,,,4.5
"Langar House, Police Station ",17.378090000000043,78.42141000000004,Langahouse,2016-03-01 00:00:00,,,,,112,19.9,,,,4.6
"Madhapur, Shilpa Kalavedika ",19.02619000000004,78.36262000000005,"Madhapur, Shilpa Kalavedika ",2016-03-01 00:00:00,,,,,89,19.3,,,,4.3
"Shameerpet, MRO office",17.582170000000076,78.56126000000006,"Shameerpet, MRO office",2016-03-01 00:00:00,,,,,84,16.4,,,,4.3
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,Kukatpally,2016-03-01 00:00:00,,,,,78,24,,,,4.5
"Sainikpuri,  MRO office ",17.491630000000043,78.54544000000004,Sainikpuri,2016-03-01 00:00:00,,,,,85,18.3,,,,4.4
"Rajendranaga, NG Rang Agricultural University ",17.315560000000062,78.42213000000004,Langahouse,2016-03-01 00:00:00,,,,,67,16.2,,,,
"Nacharam, Police station ",17.426580000000058,78.54959000000008,ECIL,2016-03-01 00:00:00,,,,,131,22.3,,,,4.5
"Abids, Police station ",17.38888000000003,78.47636000000006,Abids,2016-03-01 00:00:00,,,,,118,24.5,,,,4.4
"KBRN Park, DFO office ",17.425586534500578,78.41925295602329,"KBRN Park, DFO office ",2016-03-01 00:00:00,,,,,78,24,,,,4.5
"Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,"Kuda, warangal",2016-03-01 00:00:00,,,,,63,,,,,
Balasamudram,18.00099000000006,79.56018000000006,Nakkalagutta,2016-03-01 00:00:00,,,,,-,-,,,,-
Nakkalagutta,18.000687574596203,79.55572875403895,Balasamudram,2016-03-01 00:00:00,,,,,-,-,,,,-
"DIC building, Karimnagar",18.43915000000004,79.12856000000005,Paradise,2016-03-01 00:00:00,,,,,42,,,,,
Bollaram,18.168900000000065,78.08390000000009,Bollaram,2016-03-01 00:00:00,,,,,,,,,,
PETL,17.802515696000057,79.01075984700003,BPPA,2016-03-01 00:00:00,,,,,97,25,,,,14
Buddha Purnima Project office,17.409060000000068,78.47374000000008,Abids,2016-03-01 00:00:00,,,,,70,,,,,
"MGBS, Bus stand ",17.379643723074192,78.48286147937431,"Abids, Police station ",2016-03-01 00:00:00,,,,,98,19.6,,,,4.4
"Chikkadapally, Lepakshi Emporium ",17.40324000000004,78.49781000000007,"Buddha Purnima Project office, Tank Bund",2016-03-01 00:00:00,,,,,93,22.9,,,,4.5
"Langar House, Police Station ",17.378090000000043,78.42141000000004,Khairthabad RTA,2016-03-01 00:00:00,,,,,112,19.9,,,,4.6
"Shameerpet, MRO office",17.582170000000076,78.56126000000006,Komaplly,2016-03-01 00:00:00,,,,,84,16.4,,,,4.3
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,Sanathnagar,2016-03-01 00:00:00,,,,,78,24,,,,4.5
"Sainikpuri,  MRO office ",17.491630000000043,78.54544000000004,Nacharam,2016-03-01 00:00:00,,,,,85,18.3,,,,4.4
"Rajendranaga, NG Rang Agricultural University ",17.315560000000062,78.42213000000004,"Langar House, Police Station ",2016-03-01 00:00:00,,,,,67,16.2,,,,
"Nacharam, Police station ",17.426580000000058,78.54959000000008,Nacharam,2016-03-01 00:00:00,,,,,131,22.3,,,,4.5
"Abids, Police station ",17.38888000000003,78.47636000000006,"MGBS, Bus stand ",2016-03-01 00:00:00,,,,,118,24.5,,,,4.4
"KBRN Park, DFO office ",17.425586534500578,78.41925295602329,"Jubilee Hills, Police station",2016-03-01 00:00:00,,,,,78,24,,,,4.5
"Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,Balasamudram,2016-03-01 00:00:00,,,,,63,,,,,
Balasamudram,18.00099000000006,79.56018000000006,"Mee-Seva, Warangal",2016-03-01 00:00:00,,,,,-,-,,,,-
Nakkalagutta,18.000687574596203,79.55572875403895,"Mee-Seva, Warangal",2016-03-01 00:00:00,,,,,-,-,,,,-
PETL,17.802515696000057,79.01075984700003,IITH ,2016-03-01 00:00:00,,,,,97,25,,,,14
Buddha Purnima Project office,17.409060000000068,78.47374000000008,"Buddha Purnima Project office, Tank Bund",2016-04-01 00:00:00,,,,,52.0,,,,,
"MGBS, Bus stand ",17.379643723074192,78.48286147937431,"MGBS, Bus stand ",2016-04-01 00:00:00,,,,,95.0,21.5,,,,4.6
"Chikkadapally, Lepakshi Emporium ",17.40324000000004,78.49781000000007,"Chikkadapally, Lepakshi Emporium ",2016-04-01 00:00:00,,,,,74.0,18.5,,,,4.5
"Langar House, Police Station ",17.378090000000043,78.42141000000004,"Langar House, Police Station ",2016-04-01 00:00:00,,,,,86.0,22.4,,,,4.6
"Madhapur, Shilpa Kalavedika ",19.02619000000004,78.36262000000005,Madhapur,2016-04-01 00:00:00,,,,,84.0,19.1,,,,4.5
"Shameerpet, MRO office",17.582170000000076,78.56126000000006,Shameerpet,2016-04-01 00:00:00,,,,,78.0,20,,,,4.5
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,"Kukatpally, JNTU",2016-04-01 00:00:00,,,,,84.0,25.2,,,,4.6
"Sainikpuri,  MRO office ",17.491630000000043,78.54544000000004,"Sainikpuri,  MRO office ",2016-04-01 00:00:00,,,,,71.0,16.9,,,,4.3
"Rajendranaga, NG Rang Agricultural University ",17.315560000000062,78.42213000000004,"Rajendranagar, NG Ranga Agricultural University ",2016-04-01 00:00:00,,,,,72.0,16.6,,,,
"Nacharam, Police station ",17.426580000000058,78.54959000000008,"Nacharam, Police station ",2016-04-01 00:00:00,,,,,128.0,23.5,,,,4.7
"Abids, Police station ",17.38888000000003,78.47636000000006,"Abids, Police station ",2016-04-01 00:00:00,,,,,122.0,26.2,,,,4.6
"KBRN Park, DFO office ",17.425586534500578,78.41925295602329,KBRN Park,2016-04-01 00:00:00,,,,,64.0,17.2,,,,4.3
"Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,"Mee-Seva, Warangal",2016-04-01 00:00:00,,,,,73.0,,,,,
Balasamudram,18.00099000000006,79.56018000000006,Balasamudram,2016-04-01 00:00:00,,,,,62.0,14,,,,5.5
Nakkalagutta,18.000687574596203,79.55572875403895,Nakkalagutta,2016-04-01 00:00:00,,,,,77.0,16,,,,6.8
"DIC building, Karimnagar",18.43915000000004,79.12856000000005,Karimnagar,2016-04-01 00:00:00,,,,,62.0,,,,,
Bollaram,18.168900000000065,78.08390000000009,Boallaram,2016-04-01 00:00:00,,,,,,,,,,
PETL,17.802515696000057,79.01075984700003,R C Puram,2016-04-01 00:00:00,,,,,79.0,25,,,,13
Subhasnagar/  Nizamabad,18.685830000000067,78.10758000000004,Nizamabad,2016-04-01 00:00:00,,,,,68.0,-,,,,-
Buddha Purnima Project office,17.409060000000068,78.47374000000008,Khairthabad RTA,2016-04-01 00:00:00,,,,,52.0,,,,,
"MGBS, Bus stand ",17.379643723074192,78.48286147937431,MGBS,2016-04-01 00:00:00,,,,,95.0,21.5,,,,4.6
"Chikkadapally, Lepakshi Emporium ",17.40324000000004,78.49781000000007,Chikkadapally,2016-04-01 00:00:00,,,,,74.0,18.5,,,,4.5
"Langar House, Police Station ",17.378090000000043,78.42141000000004,Langahouse,2016-04-01 00:00:00,,,,,86.0,22.4,,,,4.6
"Madhapur, Shilpa Kalavedika ",19.02619000000004,78.36262000000005,"Madhapur, Shilpa Kalavedika ",2016-04-01 00:00:00,,,,,84.0,19.1,,,,4.5
"Shameerpet, MRO office",17.582170000000076,78.56126000000006,"Shameerpet, MRO office",2016-04-01 00:00:00,,,,,78.0,20,,,,4.5
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,Kukatpally,2016-04-01 00:00:00,,,,,84.0,25.2,,,,4.6
"Sainikpuri,  MRO office ",17.491630000000043,78.54544000000004,Sainikpuri,2016-04-01 00:00:00,,,,,71.0,16.9,,,,4.3
"Rajendranaga, NG Rang Agricultural University ",17.315560000000062,78.42213000000004,Langahouse,2016-04-01 00:00:00,,,,,72.0,16.6,,,,
"Nacharam, Police station ",17.426580000000058,78.54959000000008,ECIL,2016-04-01 00:00:00,,,,,128.0,23.5,,,,4.7
"Abids, Police station ",17.38888000000003,78.47636000000006,Abids,2016-04-01 00:00:00,,,,,122.0,26.2,,,,4.6
"KBRN Park, DFO office ",17.425586534500578,78.41925295602329,"KBRN Park, DFO office ",2016-04-01 00:00:00,,,,,64.0,17.2,,,,4.3
"Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,"Kuda, warangal",2016-04-01 00:00:00,,,,,73.0,,,,,
Balasamudram,18.00099000000006,79.56018000000006,Nakkalagutta,2016-04-01 00:00:00,,,,,62.0,14,,,,5.5
Nakkalagutta,18.000687574596203,79.55572875403895,Balasamudram,2016-04-01 00:00:00,,,,,77.0,16,,,,6.8
"DIC building, Karimnagar",18.43915000000004,79.12856000000005,Paradise,2016-04-01 00:00:00,,,,,62.0,,,,,
Bollaram,18.168900000000065,78.08390000000009,Bollaram,2016-04-01 00:00:00,,,,,,,,,,
PETL,17.802515696000057,79.01075984700003,BPPA,2016-04-01 00:00:00,,,,,79.0,25,,,,13
Buddha Purnima Project office,17.409060000000068,78.47374000000008,Abids,2016-04-01 00:00:00,,,,,52.0,,,,,
"MGBS, Bus stand ",17.379643723074192,78.48286147937431,"Abids, Police station ",2016-04-01 00:00:00,,,,,95.0,21.5,,,,4.6
"Chikkadapally, Lepakshi Emporium ",17.40324000000004,78.49781000000007,"Buddha Purnima Project office, Tank Bund",2016-04-01 00:00:00,,,,,74.0,18.5,,,,4.5
"Langar House, Police Station ",17.378090000000043,78.42141000000004,Khairthabad RTA,2016-04-01 00:00:00,,,,,86.0,22.4,,,,4.6
"Shameerpet, MRO office",17.582170000000076,78.56126000000006,Komaplly,2016-04-01 00:00:00,,,,,78.0,20,,,,4.5
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,Sanathnagar,2016-04-01 00:00:00,,,,,84.0,25.2,,,,4.6
"Sainikpuri,  MRO office ",17.491630000000043,78.54544000000004,Nacharam,2016-04-01 00:00:00,,,,,71.0,16.9,,,,4.3
"Rajendranaga, NG Rang Agricultural University ",17.315560000000062,78.42213000000004,"Langar House, Police Station ",2016-04-01 00:00:00,,,,,72.0,16.6,,,,
"Nacharam, Police station ",17.426580000000058,78.54959000000008,Nacharam,2016-04-01 00:00:00,,,,,128.0,23.5,,,,4.7
"Abids, Police station ",17.38888000000003,78.47636000000006,"MGBS, Bus stand ",2016-04-01 00:00:00,,,,,122.0,26.2,,,,4.6
"KBRN Park, DFO office ",17.425586534500578,78.41925295602329,"Jubilee Hills, Police station",2016-04-01 00:00:00,,,,,64.0,17.2,,,,4.3
"Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,Balasamudram,2016-04-01 00:00:00,,,,,73.0,,,,,
Balasamudram,18.00099000000006,79.56018000000006,"Mee-Seva, Warangal",2016-04-01 00:00:00,,,,,62.0,14,,,,5.5
Nakkalagutta,18.000687574596203,79.55572875403895,"Mee-Seva, Warangal",2016-04-01 00:00:00,,,,,77.0,16,,,,6.8
PETL,17.802515696000057,79.01075984700003,IITH ,2016-04-01 00:00:00,,,,,79.0,25,,,,13
Buddha Purnima Project office,17.409060000000068,78.47374000000008,"Buddha Purnima Project office, Tank Bund",2016-05-01 00:00:00,,,,,67.0,,,,,
"MGBS, Bus stand ",17.379643723074192,78.48286147937431,"MGBS, Bus stand ",2016-05-01 00:00:00,,,,,71.0,20.6,,,,4.8
"Chikkadapally, Lepakshi Emporium ",17.40324000000004,78.49781000000007,"Chikkadapally, Lepakshi Emporium ",2016-05-01 00:00:00,,,,,66.0,21,,,,4.7
"Langar House, Police Station ",17.378090000000043,78.42141000000004,"Langar House, Police Station ",2016-05-01 00:00:00,,,,,70.0,26.6,,,,4.7
"Madhapur, Shilpa Kalavedika ",19.02619000000004,78.36262000000005,Madhapur,2016-05-01 00:00:00,,,,,70.0,22.6,,,,4.7
"Shameerpet, MRO office",17.582170000000076,78.56126000000006,Shameerpet,2016-05-01 00:00:00,,,,,62.0,19.6,,,,4.6
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,"Kukatpally, JNTU",2016-05-01 00:00:00,,,,,80.0,28,,,,4.6
"Sainikpuri,  MRO office ",17.491630000000043,78.54544000000004,"Sainikpuri,  MRO office ",2016-05-01 00:00:00,,,,,78.0,17.7,,,,4.7
"Rajendranaga, NG Rang Agricultural University ",17.315560000000062,78.42213000000004,"Rajendranagar, NG Ranga Agricultural University ",2016-05-01 00:00:00,,,,,65.0,16.1,,,,
"Nacharam, Police station ",17.426580000000058,78.54959000000008,"Nacharam, Police station ",2016-05-01 00:00:00,,,,,112.0,24.3,,,,4.7
"Abids, Police station ",17.38888000000003,78.47636000000006,"Abids, Police station ",2016-05-01 00:00:00,,,,,91.0,25.8,,,,4.8
"KBRN Park, DFO office ",17.425586534500578,78.41925295602329,KBRN Park,2016-05-01 00:00:00,,,,,45.0,18.5,,,,4.4
"Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,"Mee-Seva, Warangal",2016-05-01 00:00:00,,,,,84.0,,,,,
Balasamudram,18.00099000000006,79.56018000000006,Balasamudram,2016-05-01 00:00:00,,,,,76.0,11.5,,,,6.3
Nakkalagutta,18.000687574596203,79.55572875403895,Nakkalagutta,2016-05-01 00:00:00,,,,,83.0,14.5,,,,6.3
"DIC building, Karimnagar",18.43915000000004,79.12856000000005,Karimnagar,2016-05-01 00:00:00,,,,,52.0,,,,,
Bollaram,18.168900000000065,78.08390000000009,Boallaram,2016-05-01 00:00:00,,,,,165.0,24,,,,12
PETL,17.802515696000057,79.01075984700003,R C Puram,2016-05-01 00:00:00,,,,,70.0,23,,,,11
Subhasnagar/  Nizamabad,18.685830000000067,78.10758000000004,Nizamabad,2016-05-01 00:00:00,,,,,71.0,-,,,,-
Buddha Purnima Project office,17.409060000000068,78.47374000000008,Khairthabad RTA,2016-05-01 00:00:00,,,,,67.0,,,,,
"MGBS, Bus stand ",17.379643723074192,78.48286147937431,MGBS,2016-05-01 00:00:00,,,,,71.0,20.6,,,,4.8
"Chikkadapally, Lepakshi Emporium ",17.40324000000004,78.49781000000007,Chikkadapally,2016-05-01 00:00:00,,,,,66.0,21,,,,4.7
"Langar House, Police Station ",17.378090000000043,78.42141000000004,Langahouse,2016-05-01 00:00:00,,,,,70.0,26.6,,,,4.7
"Madhapur, Shilpa Kalavedika ",19.02619000000004,78.36262000000005,"Madhapur, Shilpa Kalavedika ",2016-05-01 00:00:00,,,,,70.0,22.6,,,,4.7
"Shameerpet, MRO office",17.582170000000076,78.56126000000006,"Shameerpet, MRO office",2016-05-01 00:00:00,,,,,62.0,19.6,,,,4.6
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,Kukatpally,2016-05-01 00:00:00,,,,,80.0,28,,,,4.6
"Sainikpuri,  MRO office ",17.491630000000043,78.54544000000004,Sainikpuri,2016-05-01 00:00:00,,,,,78.0,17.7,,,,4.7
"Rajendranaga, NG Rang Agricultural University ",17.315560000000062,78.42213000000004,Langahouse,2016-05-01 00:00:00,,,,,65.0,16.1,,,,
"Nacharam, Police station ",17.426580000000058,78.54959000000008,ECIL,2016-05-01 00:00:00,,,,,112.0,24.3,,,,4.7
"Abids, Police station ",17.38888000000003,78.47636000000006,Abids,2016-05-01 00:00:00,,,,,91.0,25.8,,,,4.8
"KBRN Park, DFO office ",17.425586534500578,78.41925295602329,"KBRN Park, DFO office ",2016-05-01 00:00:00,,,,,45.0,18.5,,,,4.4
"Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,"Kuda, warangal",2016-05-01 00:00:00,,,,,84.0,,,,,
Balasamudram,18.00099000000006,79.56018000000006,Nakkalagutta,2016-05-01 00:00:00,,,,,76.0,11.5,,,,6.3
Nakkalagutta,18.000687574596203,79.55572875403895,Balasamudram,2016-05-01 00:00:00,,,,,83.0,14.5,,,,6.3
"DIC building, Karimnagar",18.43915000000004,79.12856000000005,Paradise,2016-05-01 00:00:00,,,,,52.0,,,,,
Bollaram,18.168900000000065,78.08390000000009,Bollaram,2016-05-01 00:00:00,,,,,165.0,24,,,,12
PETL,17.802515696000057,79.01075984700003,BPPA,2016-05-01 00:00:00,,,,,70.0,23,,,,11
Buddha Purnima Project office,17.409060000000068,78.47374000000008,Abids,2016-05-01 00:00:00,,,,,67.0,,,,,
"MGBS, Bus stand ",17.379643723074192,78.48286147937431,"Abids, Police station ",2016-05-01 00:00:00,,,,,71.0,20.6,,,,4.8
"Chikkadapally, Lepakshi Emporium ",17.40324000000004,78.49781000000007,"Buddha Purnima Project office, Tank Bund",2016-05-01 00:00:00,,,,,66.0,21,,,,4.7
"Langar House, Police Station ",17.378090000000043,78.42141000000004,Khairthabad RTA,2016-05-01 00:00:00,,,,,70.0,26.6,,,,4.7
"Shameerpet, MRO office",17.582170000000076,78.56126000000006,Komaplly,2016-05-01 00:00:00,,,,,62.0,19.6,,,,4.6
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,Sanathnagar,2016-05-01 00:00:00,,,,,80.0,28,,,,4.6
"Sainikpuri,  MRO office ",17.491630000000043,78.54544000000004,Nacharam,2016-05-01 00:00:00,,,,,78.0,17.7,,,,4.7
"Rajendranaga, NG Rang Agricultural University ",17.315560000000062,78.42213000000004,"Langar House, Police Station ",2016-05-01 00:00:00,,,,,65.0,16.1,,,,
"Nacharam, Police station ",17.426580000000058,78.54959000000008,Nacharam,2016-05-01 00:00:00,,,,,112.0,24.3,,,,4.7
"Abids, Police station ",17.38888000000003,78.47636000000006,"MGBS, Bus stand ",2016-05-01 00:00:00,,,,,91.0,25.8,,,,4.8
"KBRN Park, DFO office ",17.425586534500578,78.41925295602329,"Jubilee Hills, Police station",2016-05-01 00:00:00,,,,,45.0,18.5,,,,4.4
"Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,Balasamudram,2016-05-01 00:00:00,,,,,84.0,,,,,
Balasamudram,18.00099000000006,79.56018000000006,"Mee-Seva, Warangal",2016-05-01 00:00:00,,,,,76.0,11.5,,,,6.3
Nakkalagutta,18.000687574596203,79.55572875403895,"Mee-Seva, Warangal",2016-05-01 00:00:00,,,,,83.0,14.5,,,,6.3
PETL,17.802515696000057,79.01075984700003,IITH ,2016-05-01 00:00:00,,,,,70.0,23,,,,11
Buddha Purnima Project office,17.409060000000068,78.47374000000008,"Buddha Purnima Project office, Tank Bund",2016-06-01 00:00:00,,,,,52.0,,,,,
"MGBS, Bus stand ",17.379643723074192,78.48286147937431,"MGBS, Bus stand ",2016-06-01 00:00:00,,,,,67.0,20.1,,,,4.6
"Chikkadapally, Lepakshi Emporium ",17.40324000000004,78.49781000000007,"Chikkadapally, Lepakshi Emporium ",2016-06-01 00:00:00,,,,,73.0,23.1,,,,5.0
"Langar House, Police Station ",17.378090000000043,78.42141000000004,"Langar House, Police Station ",2016-06-01 00:00:00,,,,,68.0,25.1,,,,4.8
"Madhapur, Shilpa Kalavedika ",19.02619000000004,78.36262000000005,Madhapur,2016-06-01 00:00:00,,,,,58.0,18.9,,,,4.9
"Shameerpet, MRO office",17.582170000000076,78.56126000000006,Shameerpet,2016-06-01 00:00:00,,,,,77.0,16.5,,,,4.4
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,"Kukatpally, JNTU",2016-06-01 00:00:00,,,,,80.0,25.9,,,,5.2
"Sainikpuri,  MRO office ",17.491630000000043,78.54544000000004,"Sainikpuri,  MRO office ",2016-06-01 00:00:00,,,,,79.0,18.9,,,,5.1
"Rajendranaga, NG Rang Agricultural University ",17.315560000000062,78.42213000000004,"Rajendranagar, NG Ranga Agricultural University ",2016-06-01 00:00:00,,,,,64.0,16.1,,,,
"Nacharam, Police station ",17.426580000000058,78.54959000000008,"Nacharam, Police station ",2016-06-01 00:00:00,,,,,104.0,23.6,,,,4.9
"Abids, Police station ",17.38888000000003,78.47636000000006,"Abids, Police station ",2016-06-01 00:00:00,,,,,79.0,24.3,,,,4.7
"KBRN Park, DFO office ",17.425586534500578,78.41925295602329,KBRN Park,2016-06-01 00:00:00,,,,,41.0,17.7,,,,4.3
"Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,"Mee-Seva, Warangal",2016-06-01 00:00:00,,,,,68.0,,,,,
Balasamudram,18.00099000000006,79.56018000000006,Balasamudram,2016-06-01 00:00:00,,,,,70.0,14.0,,,,8.0
Nakkalagutta,18.000687574596203,79.55572875403895,Nakkalagutta,2016-06-01 00:00:00,,,,,67.0,13.0,,,,8.0
"DIC building, Karimnagar",18.43915000000004,79.12856000000005,Karimnagar,2016-06-01 00:00:00,,,,,47.0,,,,,
Bollaram,18.168900000000065,78.08390000000009,Boallaram,2016-06-01 00:00:00,,,,,200.0,26.0,,,,14.0
PETL,17.802515696000057,79.01075984700003,R C Puram,2016-06-01 00:00:00,,,,,86.0,21.0,,,,11.0
Subhasnagar/  Nizamabad,18.685830000000067,78.10758000000004,Nizamabad,2016-06-01 00:00:00,,,,,61.0,15.0,,,,4.0
Buddha Purnima Project office,17.409060000000068,78.47374000000008,Khairthabad RTA,2016-06-01 00:00:00,,,,,52.0,,,,,
"MGBS, Bus stand ",17.379643723074192,78.48286147937431,MGBS,2016-06-01 00:00:00,,,,,67.0,20.1,,,,4.6
"Chikkadapally, Lepakshi Emporium ",17.40324000000004,78.49781000000007,Chikkadapally,2016-06-01 00:00:00,,,,,73.0,23.1,,,,5.0
"Langar House, Police Station ",17.378090000000043,78.42141000000004,Langahouse,2016-06-01 00:00:00,,,,,68.0,25.1,,,,4.8
"Madhapur, Shilpa Kalavedika ",19.02619000000004,78.36262000000005,"Madhapur, Shilpa Kalavedika ",2016-06-01 00:00:00,,,,,58.0,18.9,,,,4.9
"Shameerpet, MRO office",17.582170000000076,78.56126000000006,"Shameerpet, MRO office",2016-06-01 00:00:00,,,,,77.0,16.5,,,,4.4
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,Kukatpally,2016-06-01 00:00:00,,,,,80.0,25.9,,,,5.2
"Sainikpuri,  MRO office ",17.491630000000043,78.54544000000004,Sainikpuri,2016-06-01 00:00:00,,,,,79.0,18.9,,,,5.1
"Rajendranaga, NG Rang Agricultural University ",17.315560000000062,78.42213000000004,Langahouse,2016-06-01 00:00:00,,,,,64.0,16.1,,,,
"Nacharam, Police station ",17.426580000000058,78.54959000000008,ECIL,2016-06-01 00:00:00,,,,,104.0,23.6,,,,4.9
"Abids, Police station ",17.38888000000003,78.47636000000006,Abids,2016-06-01 00:00:00,,,,,79.0,24.3,,,,4.7
"KBRN Park, DFO office ",17.425586534500578,78.41925295602329,"KBRN Park, DFO office ",2016-06-01 00:00:00,,,,,41.0,17.7,,,,4.3
"Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,"Kuda, warangal",2016-06-01 00:00:00,,,,,68.0,,,,,
Balasamudram,18.00099000000006,79.56018000000006,Nakkalagutta,2016-06-01 00:00:00,,,,,70.0,14.0,,,,8.0
Nakkalagutta,18.000687574596203,79.55572875403895,Balasamudram,2016-06-01 00:00:00,,,,,67.0,13.0,,,,8.0
"DIC building, Karimnagar",18.43915000000004,79.12856000000005,Paradise,2016-06-01 00:00:00,,,,,47.0,,,,,
Bollaram,18.168900000000065,78.08390000000009,Bollaram,2016-06-01 00:00:00,,,,,200.0,26.0,,,,14.0
PETL,17.802515696000057,79.01075984700003,BPPA,2016-06-01 00:00:00,,,,,86.0,21.0,,,,11.0
Buddha Purnima Project office,17.409060000000068,78.47374000000008,Abids,2016-06-01 00:00:00,,,,,52.0,,,,,
"MGBS, Bus stand ",17.379643723074192,78.48286147937431,"Abids, Police station ",2016-06-01 00:00:00,,,,,67.0,20.1,,,,4.6
"Chikkadapally, Lepakshi Emporium ",17.40324000000004,78.49781000000007,"Buddha Purnima Project office, Tank Bund",2016-06-01 00:00:00,,,,,73.0,23.1,,,,5.0
"Langar House, Police Station ",17.378090000000043,78.42141000000004,Khairthabad RTA,2016-06-01 00:00:00,,,,,68.0,25.1,,,,4.8
"Shameerpet, MRO office",17.582170000000076,78.56126000000006,Komaplly,2016-06-01 00:00:00,,,,,77.0,16.5,,,,4.4
